classification_axis	classification_label	classification_source	classification_level	is_inferred	protein_assertion_count
structural_family	Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23) family, SLC1A2 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23) family, SLC1A3 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23) family, SLC1A4 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23) family, SLC1A5 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23) family, SLC1A6 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dicarboxylate/amino acid:cation symporter (DAACS) (TC 2.A.23) family, SLC1A7 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dickkopf family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dihydroorotate dehydrogenase family, Type 2 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dimeric alpha-beta barrel	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Distal Membrane-arm Assembly Complex Protein	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	DmX-like/RAVE complex component	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	DnaJ Homolog Subfamily C Member 16	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	DnaJ Homolog Subfamily C Member 4	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	DnaJ domain-containing protein	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	DnaJ homolog subfamily B member 2/6-like	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	DnaJ homologue subfamily C member 10	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	DnaJ homologue subfamily C, GRV2/DNAJC13	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	DnaJ subfamily B/C chaperone co-factors	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Dolichyldiphosphatase family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Domain of unknown function (DUF4795)	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dullard family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dymeclin family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dynactin 150 kDa subunit family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dynactin subunit 2 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dynactin-associated protein	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dynein light chain Tctex-type family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dynein light intermediate chain family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dysbindin family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Dystrophin-related protein 2	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	E3 ubiquitin-protein ligase MGRN1/RNF157-like	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	E3 ubiquitin-protein ligase RNF103	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	E3 ubiquitin-protein ligase RNF170	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	E3 ubiquitin-protein ligase RNF180	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	E3 ubiquitin-protein ligase RNF182	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	E3 ubiquitin-protein ligase RNF5/RNF185-like	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	E3 ubiquitin-protein ligase UBR1-like family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	ECSCR family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EF-hand calcium-binding domain-containing protein 14	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	EFCAB4 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EI24 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	ELKS/Rab6-interacting/CAST family member 1	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	ELO family, ELOVL1 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	ELO family, ELOVL2 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	ELO family, ELOVL3 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	ELO family, ELOVL4 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	ELO family, ELOVL5 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	ELO family, ELOVL6 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	ELO family, ELOVL7 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EMC1 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EMC10 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EMC2 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EMC3 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EMC4 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EMC7 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EPS8 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	ERG2 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	ERG28 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	ETF-QO/FixC family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EVI2A family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EXD2 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EXO70 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	EXO84 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Elafin-like superfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Elastin family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Emerin	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Endocytic & GEF Adapter	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Endomucin	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Endonuclease/exonuclease/phosphatase family domain-containing protein 1	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Endonuclease/exonuclease/phosphatase superfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Endoplasmic reticulum disulfide reductase	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Endoplasmic reticulum membrane-associated RNA degradation protein	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Endoplasmic reticulum-organelle contact domain-containing protein	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Endothelial cell-selective adhesion molecule	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Endothelial protein C receptor	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Endothelin/sarafotoxin family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Engulfment and cell motility domain-containing protein	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Enoyl-CoA hydratase/isomerase family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Ephexin-like	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Epididymal secretory protein E3-alpha/beta	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Epigen C-terminal domain	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Epiregulin C-terminal domain	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Epithelial Barrier and Cell Signaling Protein	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Epithelial Barrier and Cell Signaling Protein	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Epithelial Junction Adhesion Regulator	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Equatorin	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Erythrocyte Invasion and Immune Modulation Protein	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Est1/Ebs1-like	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Eukaryotic ATPase B chain family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Eukaryotic ATPase epsilon family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Eukaryotic ATPase subunit F6 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Eukaryotic CoaD family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Eukaryotic NMN adenylyltransferase family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Eukaryotic RPC9 RNA polymerase subunit family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Eukaryotic ribosomal protein eS8 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Exocyst complex component SEC3 N-terminal PIP2 binding PH	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Exonuclease superfamily, TREX family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Extracellular Matrix Assembly and Organization	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Extracellular cadherin domain superfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Extracellular matrix protein 1	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	F-box Protein Family Substrate Recognition Components	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	F-box only protein	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	F-box/Leucine-rich repeat	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	FAD-binding oxidoreductase/transferase type 4 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAD-dependent oxidoreductase 2 family, FRD/SDH subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAD/NAD(P)-binding domain superfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAIM1 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAM118 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAM122 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAM168 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAM169 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAM194 protein	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAM200 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAM231 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAM87 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAST kinase family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FAX family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FERM domain-containing protein 6-like	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	FIS1 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FIT family, FIT1 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FIT family, FIT2 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FJX1/FJ family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FKBP-type PPIase family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FKBP-type PPIase family, FKBP1 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FKBP-type PPIase family, FKBP2 subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FMR1 neighbor protein-like	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FRAS1-related extracellular matrix	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	FRRS1 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	FYN-binding protein 1/2-like	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Factor associated with metabolism and energy	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Fanconi anaemia group A protein	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Fas receptor	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Fatty acid desaturase CarF family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Ferredoxin--NADP reductase type 1 family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Ferritin family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Ferrochelatase family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Ferroportin (FP) (TC 2.A.100) family, SLC40A subfamily	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Fertilization-influencing membrane protein	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Fetal and adult testis-expressed transcript protein	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Fibril-associated collagens with interrupted helices (FACIT) family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Fibrinogen/angiopoietin-like	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Fibroblast growth factor receptor-like	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Fibroblast growth factor-binding protein family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Fibronectin type III domain-containing protein 10	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Fic family	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
structural_family	Fimbrin/Plastin	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Flavodoxin family	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Flavoprotein pyridine nucleotide cytochrome reductase family	UniProtKB/GO/InterPro/Reactome integrated annotation	ADDITIONAL	0	1
structural_family	Flt3 ligand	UniProtKB/GO/InterPro/Reactome integrated annotation	PRIMARY	0	1
